Mean,Median,Mode,Kurtosis,Skewness,Standard Deviation,Variance,Standard Error,Max,Min,Sum,Range,2nd Quartile,RMS,Count,Shape Factor,Impulse Factor,K Factor,Condition
0.000308295,-0.001022172,0.002645621,0.439138485,-0.051826611,0.104203381,0.010858345,0.001902802,0.43484393,-0.40189391,0.92488499,0.83673784,-0.001022172,0.104203837,3000,1.28261577,5.352371842,0.239635027,Builtup Edge
0.000301601,-0.000120256,-0.040045086,0.243561981,-0.135049952,0.095166957,0.00905675,0.001737793,0.30989847,-0.321924,0.904802392,0.63182247,-0.000120256,0.095167435,3000,1.276345739,4.317509718,0.295620814,Builtup Edge
0.000611098,0.002765877,-0.051709872,0.436636892,-0.087522438,0.097220929,0.009451909,0.001775299,0.37351361,-0.42257786,1.833295271,0.79609147,0.002765877,0.097222849,3000,1.278823073,5.558387978,0.230070855,Builtup Edge
0.000713757,-0.000240511,0.027538512,0.410163698,-0.079608116,0.097918855,0.009588102,0.001788044,0.33599392,-0.42967296,2.141269875,0.76566688,-0.000240511,0.097921457,3000,1.274801047,5.593743786,0.227897647,Builtup Edge
0.000426907,0.002164599,-0.009620441,0.533474542,-0.093957433,0.096924294,0.009394319,0.001769882,0.36004502,-0.36317164,1.280721154,0.72321666,0.002164599,0.096925234,3000,1.285930981,4.818287695,0.266885471,Builtup Edge
0.000759614,0.003367154,-0.049665526,0.546098915,-0.177398395,0.094386049,0.008908726,0.001723533,0.33058241,-0.43989468,2.278842084,0.77047709,0.003367154,0.094389106,3000,1.278244952,5.957182754,0.214572056,Builtup Edge
0.00068225,0.000901917,-0.066381045,0.351600897,-0.01255414,0.100268929,0.010053858,0.001830957,0.36377293,-0.3719503,2.046748899,0.73572323,0.000901917,0.10027125,3000,1.281501464,4.753654249,0.269582388,Builtup Edge
-0.001373799,-0.000962044,-0.020563692,0.25836622,-0.040538277,0.100569168,0.010114157,0.001836439,0.33130392,-0.37916562,-4.121396803,0.71046954,-0.000962044,0.10057855,3000,1.281107693,4.829578383,0.265262843,Builtup Edge
-0.002311511,-0.001683577,-0.043532494,0.399258242,-0.034877016,0.105670006,0.01116615,0.001929583,0.41945124,-0.34838021,-6.934533724,0.76783145,-0.001683577,0.105695285,3000,1.285359767,5.100944153,0.251984677,Builtup Edge
-4.85E-05,0.000721533,-0.049304761,0.516402881,-0.118564698,0.098171189,0.009637582,0.001792651,0.40502056,-0.3697857,-0.145388929,0.77480626,0.000721533,0.098171201,3000,1.289805181,5.321291884,0.242385723,Builtup Edge
0.002220518,0.002886132,0.020924458,0.114157662,-0.063644631,0.097727471,0.009550659,0.001784549,0.31242383,-0.32950011,6.661554214,0.64192394,0.002886132,0.097752694,3000,1.261877449,4.253476203,0.296669686,Builtup Edge
-1.14E-05,0.001022172,-0.10822996,0.494714247,-0.100687743,0.095500719,0.009120387,0.001743887,0.37170979,-0.46550909,-0.034272578,0.83721888,0.001022172,0.09550072,3000,1.270482234,6.192843661,0.205153287,Builtup Edge
-0.001321568,-0.00054115,-0.053032681,0.214838305,-0.002702378,0.097222719,0.009452257,0.001775332,0.35186762,-0.37507695,-3.964704302,0.72694457,-0.00054115,0.0972317,3000,1.264772599,4.878934006,0.25923134,Builtup Edge
-0.001592945,0.000661406,-0.060007501,0.348213929,-0.06517919,0.096102172,0.009235628,0.00175487,0.30893642,-0.41043207,-4.778833912,0.71936849,0.000661406,0.096115373,3000,1.279346893,5.4630698,0.234180953,Builtup Edge
0.000289976,0.001202555,-0.048102204,0.290912475,-0.038814664,0.096565832,0.00932496,0.001763337,0.41115358,-0.36714008,0.869928243,0.77829366,0.001202555,0.096566267,3000,1.271242388,5.412613267,0.234866658,Builtup Edge
9.57E-05,-0.000781661,-0.031747457,0.372956826,-0.006631839,0.101023217,0.01020569,0.001844731,0.36196908,-0.42341965,0.28717009,0.78538873,-0.000781661,0.101023263,3000,1.281068515,5.369353242,0.23858898,Builtup Edge
0.00028709,0.002826004,0.077685058,0.325201053,-0.100059784,0.102950749,0.010598857,0.001879928,0.35691836,-0.37664026,0.861269942,0.73355862,0.002826004,0.102951149,3000,1.276426291,4.669724754,0.273340798,Builtup Edge
0.001951306,0.003246899,0.010822996,0.694704377,-0.095331172,0.096179412,0.009250479,0.001756281,0.52924448,-0.32745576,5.853917993,0.85670024,0.003246899,0.096199204,3000,1.284942357,7.06917124,0.181767044,Builtup Edge
-0.000417808,0.001863961,0.020924458,0.534884812,-0.107640769,0.097466584,0.009499735,0.001779785,0.33767748,-0.42786911,-1.253423114,0.76554659,0.001863961,0.09746748,3000,1.282030008,5.62793908,0.227797421,Builtup Edge
-8.93E-05,0.00294626,0.002645621,0.415635946,-0.143435502,0.094238002,0.008880801,0.001720829,0.39143169,-0.39612165,-0.267808979,0.78755334,0.00294626,0.094238045,3000,1.268103154,5.330364357,0.237901777,Builtup Edge
-0.000849525,-0.001803833,-0.031266432,0.432978297,-0.085938168,0.096162022,0.009247134,0.001755963,0.36665905,-0.4014129,-2.548575277,0.76807195,-0.001803833,0.096165774,3000,1.27546636,5.324021514,0.239568221,Builtup Edge
-0.000379927,0.000901917,-0.060729034,0.345084946,-0.035306102,0.094324317,0.008897077,0.001722406,0.36653879,-0.46863574,-1.139781778,0.83517453,0.000901917,0.094325082,3000,1.268202425,6.300815964,0.201275903,Builtup Edge
0.000741896,0.00054115,-0.004689965,0.198856402,-0.010364289,0.097178827,0.009443724,0.00177453,0.34501305,-0.34477255,2.225688861,0.6897856,0.00054115,0.097181658,3000,1.274246743,4.523814081,0.281675312,Builtup Edge
0.000227804,0.00054115,-0.017918071,0.2009082,-0.067266964,0.100630678,0.010126533,0.001837563,0.36377293,-0.38060871,0.683412202,0.74438164,0.00054115,0.100630936,3000,1.273640401,4.8171929,0.264394727,Builtup Edge
-0.00102582,0.001202555,0.001563322,0.165613727,-0.111858039,0.100787114,0.010158042,0.001840419,0.3687034,-0.39058989,-3.077458719,0.75929329,0.001202555,0.100792334,3000,1.269184827,4.918337934,0.25805157,Builtup Edge
0.000259712,0.000841789,-0.025614424,0.3974724,-0.035769882,0.096002748,0.009216528,0.001753055,0.45384431,-0.31543022,0.77913555,0.76927453,0.000841789,0.0960031,3000,1.273227544,6.01904604,0.211533113,Builtup Edge
0.001489645,0.001984216,0.01767756,0.353674718,-0.040385636,0.097128452,0.009433936,0.00177361,0.35800067,-0.34128514,4.468935241,0.69928581,0.001984216,0.097139875,3000,1.27848193,4.711735407,0.271339925,Builtup Edge
0.001253423,0.003547537,-0.027418258,0.335748113,-0.100610432,0.098608775,0.009723691,0.001800642,0.33900028,-0.40971053,3.760269466,0.74871081,0.003547537,0.098616741,3000,1.269971619,5.276190843,0.240698575,Builtup Edge
-0.001238351,6.01E-05,-0.052671913,0.36806357,-0.07072631,0.097658376,0.009537158,0.001783287,0.42101455,-0.40165341,-3.715053796,0.82266796,6.01E-05,0.097666227,3000,1.272670456,5.486162377,0.23197827,Builtup Edge
-0.000274102,-0.000180384,-0.020683948,0.355257781,-0.03890302,0.095476134,0.009115692,0.001743438,0.33346853,-0.39251399,-0.822307217,0.72598252,-0.000180384,0.095476528,3000,1.273450588,5.235288547,0.24324363,Builtup Edge
3.48E-05,0.001924088,-0.012145807,0.154177143,-0.047195336,0.097808632,0.009566529,0.001786031,0.34260795,-0.3533107,0.104381575,0.69591865,0.001924088,0.097808638,3000,1.267570768,4.578801254,0.276834634,Builtup Edge
4.86E-05,0.002705749,-0.031747457,0.34096803,-0.022676794,0.103643851,0.010742048,0.001892585,0.48006001,-0.36317164,0.14586988,0.84323165,0.002705749,0.103643862,3000,1.280569335,5.931370299,0.215897722,Builtup Edge
0.000194894,0.00294626,0.041728664,0.635692995,-0.098535396,0.102996482,0.010608275,0.001880763,0.38698223,-0.38914683,0.584682344,0.77612906,0.00294626,0.102996666,3000,1.294689324,4.891655869,0.264673018,Builtup Edge
0.001201553,0.00162345,-0.021044714,0.465869362,-0.114167503,0.099116675,0.009824115,0.001809916,0.33370906,-0.38722274,3.604659004,0.7209318,0.00162345,0.099123958,3000,1.282480292,5.009944557,0.255986923,Builtup Edge
-0.000172567,-6.01E-05,-0.002645621,0.60879144,0.005393815,0.101574876,0.010317456,0.001854804,0.42149556,-0.36485523,-0.517700261,0.78635079,-6.01E-05,0.101575023,3000,1.295955271,5.377694008,0.240987172,Builtup Edge
0.011247538,0.010822996,-0.060127757,3.739697779,0.068701653,0.362283196,0.131249114,0.006615459,1.9831337,-1.8648022,33.74261434,3.8479359,0.010822996,0.362457751,3000,1.478631916,8.090114703,0.182770204,Builtup Edge
-0.007080524,-0.012025551,-0.011785041,1.62471348,0.104302991,0.335472147,0.112541561,0.006125876,1.4356103,-1.4573766,-21.24157282,2.8929869,-0.012025551,0.33554686,3000,1.355834509,5.888779556,0.230240323,Builtup Edge
-0.00860344,-0.015092067,-0.017316794,3.275655109,0.232862462,0.288929371,0.083480181,0.005275984,1.434047,-1.3659824,-25.81032046,2.8000294,-0.015092067,0.289057435,3000,1.416180951,7.025835701,0.201567616,Builtup Edge
-0.004935045,-0.009500186,-0.13985716,3.547310081,0.216164938,0.217880099,0.047471738,0.003978591,1.2298532,-1.1816306,-14.80513649,2.4114838,-0.009500186,0.217935982,3000,1.405063533,7.92903432,0.177204875,Builtup Edge
0.001503514,-0.003186771,0.043291986,4.62142044,0.288503788,0.216954341,0.047069186,0.003961687,1.3609316,-1.1061102,4.510543208,2.4670418,-0.003186771,0.21695955,3000,1.405876476,8.818702469,0.159419879,Builtup Edge
0.006753469,0.002284855,-0.019601649,1.667938161,-0.005258235,0.247618485,0.061314914,0.004521628,0.98717749,-1.0519953,20.26040813,2.03917279,0.002284855,0.247710564,3000,1.367373978,5.807063602,0.235467367,Builtup Edge
0.007538939,-0.003607665,-0.003968432,1.259906659,-0.077829854,0.307814868,0.094749993,0.005620842,1.297557,-1.3129497,22.6168155,2.6105067,-0.003607665,0.307907175,3000,1.315478746,5.609344516,0.234515591,Builtup Edge
-0.002945579,-0.01930101,0.12133781,1.749758559,0.145206856,0.330834688,0.109451591,0.006041194,1.3652608,-1.4110782,-8.836736016,2.776339,-0.01930101,0.3308478,3000,1.35237574,5.767932939,0.23446454,Builtup Edge
-0.001346942,-0.009800824,-0.30448696,0.562393369,0.063884862,0.346991186,0.120402883,0.006336219,1.2308152,-1.0996164,-4.040825325,2.3304316,-0.009800824,0.3469938,3000,1.29418237,4.590570012,0.281921933,Builtup Edge
-0.003403872,-0.008718525,-0.07792557,1.196266361,0.079648652,0.339386438,0.115183154,0.006197353,1.3119876,-1.2813225,-10.21161702,2.5933101,-0.008718525,0.339403507,3000,1.338759434,5.17506667,0.258694142,Builtup Edge
-0.003570747,-0.002104472,-0.35258916,1.18941992,0.144761309,0.284544977,0.080965844,0.005195923,1.2389926,-1.1207814,-10.71224142,2.359774,-0.002104472,0.284567381,3000,1.309324792,5.700736758,0.229676417,Builtup Edge
-0.000173368,0,0.048703484,0.896107127,0.315847089,0.300638057,0.090383242,0.00548979,1.235866,-0.97803807,-0.520104616,2.21390407,0,0.300638107,3000,1.300652631,5.346735245,0.243261088,Builtup Edge
-4.00E-05,-0.002585494,-0.25181505,0.37498582,0.173628512,0.273108576,0.074588294,0.004987089,1.1056292,-0.78635079,-0.120015061,1.89197999,-0.002585494,0.273108579,3000,1.291693395,5.229180058,0.247016431,Builtup Edge
0.000711792,-0.00240511,-0.069267176,1.158671779,0.252429732,0.25765245,0.066384785,0.004704853,1.2766325,-0.96084154,2.135376564,2.23747404,-0.00240511,0.257653433,3000,1.316551298,6.52330595,0.201822712,Builtup Edge
0.002323256,-0.001443066,-0.10979328,1.665401403,0.177318351,0.263384477,0.069371383,0.004809522,1.2578727,-1.3220891,6.969768701,2.5799618,-0.001443066,0.263394724,3000,1.333592488,6.69386261,0.199226152,Builtup Edge
7.76E-05,-0.007335587,-0.250853,0.906082736,0.207827611,0.26745975,0.071534718,0.004883939,1.1596239,-0.9496578,0.232934969,2.1092817,-0.007335587,0.267459761,3000,1.29552756,5.61701212,0.23064354,Builtup Edge
0.001051795,-0.002765877,-0.10786919,0.735832359,0.230942708,0.258602795,0.066875406,0.004722207,1.0822996,-0.89349848,3.15538419,1.97579808,-0.002765877,0.258604934,3000,1.299925106,5.440377329,0.238940248,Builtup Edge
-0.000229768,-0.002405111,-0.19156703,0.99696957,0.2253226,0.251027172,0.063014641,0.004583872,1.0926416,-0.87293476,-0.68930492,1.96557636,-0.002405111,0.251027277,3000,1.30679783,5.688073773,0.229743474,Builtup Edge
0.00037199,0.00054115,-0.13131902,1.536123274,0.21299773,0.254413319,0.064726137,0.004645705,1.2737464,-0.85080773,1.115970787,2.12455413,0.00054115,0.254413591,3000,1.324337315,6.630423644,0.199736455,Builtup Edge
0.000208443,-0.002465238,-0.15981957,0.909538343,0.276852746,0.295888495,0.087550001,0.005403061,1.3026077,-1.0951669,0.625328925,2.3977746,-0.002465238,0.295888568,3000,1.302653592,5.734748758,0.227150944,Builtup Edge
3.30E-05,-0.013829384,-0.13576847,0.533389752,0.275648695,0.282382126,0.079739665,0.005156428,1.161548,-0.90997344,0.098970379,2.07152144,-0.013829384,0.282382128,3000,1.285083392,5.286049989,0.243108445,Builtup Edge
-0.001612186,-0.004810221,-0.089109331,1.400099918,0.233719176,0.252421355,0.06371654,0.004609331,1.227929,-0.8360163,-4.836556661,2.0639453,-0.004810221,0.252426503,3000,1.321384353,6.427875625,0.205570927,Builtup Edge
-0.00031042,0.000601278,-0.034032311,0.969018541,0.113356617,0.244312722,0.059688706,0.004461263,1.2154225,-0.84455448,-0.931258777,2.05997698,0.000601278,0.244312919,3000,1.298801195,6.461353742,0.201010693,Builtup Edge
0.00014615,0.006193159,-0.067463346,0.839287957,0.080571135,0.252607855,0.063810728,0.004612736,1.0474255,-0.8485229,0.438451186,1.8959484,0.006193159,0.252607897,3000,1.308953086,5.427505849,0.241170276,Builtup Edge
-0.000188681,-0.000420895,-0.13492669,0.623493367,0.052524538,0.26070763,0.067968469,0.004760642,1.0374444,-1.0695525,-0.566043196,2.1069969,-0.000420895,0.260707699,3000,1.281665578,5.258028934,0.243753999,Builtup Edge
0.001717008,0.00402856,0.000721533,0.531636409,0.014415203,0.237227665,0.056276965,0.004331887,1.0243365,-0.79801559,5.151024672,1.82235209,0.00402856,0.237233879,3000,1.286257442,5.553846078,0.231597603,Builtup Edge
0.00027314,0.003066516,0.087786525,0.39063765,0.052949153,0.240313041,0.057750358,0.004388227,0.94123989,-0.8390227,0.819420717,1.78026259,0.003066516,0.240313196,3000,1.283496278,5.027097614,0.255315567,Builtup Edge
0.000299877,0.006854564,0.013709129,0.682119457,0.045859018,0.254832667,0.064939688,0.004653362,0.99210799,-0.89385921,0.8996317,1.8859672,0.006854564,0.254832844,3000,1.304362086,5.078105425,0.256859986,Builtup Edge
-0.003246658,-0.000841789,0.039804574,0.353073714,-0.032528352,0.249181057,0.062091199,0.004550161,0.84299111,-0.8506875,-9.739974917,1.69367861,-0.000841789,0.249202207,3000,1.288415338,4.398190675,0.292942128,Builtup Edge
-0.000123783,0.00456971,-0.083216816,0.847415772,-0.063751751,0.229267176,0.052563438,0.004186525,0.83541507,-1.0531977,-0.371349122,1.88861277,0.00456971,0.22926721,3000,1.3055213,5.99724676,0.217686774,Builtup Edge
0.000173248,-0.000721533,-0.037760232,0.667694656,0.026360983,0.236630657,0.055994068,0.004320985,0.97996217,-0.86848533,0.519744463,1.8484475,-0.000721533,0.23663072,3000,1.289851982,5.341682372,0.24146924,Builtup Edge
0.002110524,0.000120256,-0.11316044,0.53196626,0.00792527,0.252705885,0.063860264,0.004614526,1.0184439,-0.92656875,6.331572838,1.94501265,0.000120256,0.252714698,3000,1.29818051,5.231686287,0.248138065,Builtup Edge
0.001784391,0.00162345,-0.066140532,0.127200855,0.039510031,0.249183983,0.062092657,0.004550215,0.87894756,-0.87990957,5.35317421,1.75885713,0.00162345,0.249190372,3000,1.268771564,4.480125907,0.283199979,Builtup Edge
-0.001075565,-0.001202555,-0.30436671,0.139726257,-0.023050096,0.23001503,0.052906914,0.004200181,0.90780884,-0.86247253,-3.226696255,1.77028137,-0.001202555,0.230017544,3000,1.250555271,4.935558861,0.25337663,Builtup Edge
0.000217703,0.004389327,0.071191266,0.074780605,-0.019085756,0.234210217,0.054854426,0.004276787,0.7534008,-0.77083784,0.653107637,1.52423864,0.004389327,0.234210318,3000,1.262844603,4.156300258,0.303838636,Builtup Edge
-0.000502869,-0.002465238,-0.11039456,0.765458323,0.06256177,0.263739638,0.069558597,0.004816008,1.0174819,-0.9363094,-1.508605574,1.9537913,-0.002465238,0.263740118,3000,1.310979103,5.057620816,0.259208658,Builtup Edge
-0.001004655,0.000721533,-0.008057119,0.49689231,0.014317644,0.234463038,0.054972916,0.004281403,0.86187124,-0.8906123,-3.013963685,1.75248354,0.000721533,0.23446519,3000,1.289652262,4.898723628,0.263262915,Builtup Edge
-0.001247811,-0.001503194,-0.13444567,0.329187119,-0.005884483,0.239485824,0.05735346,0.004373122,0.87245375,-0.90384042,-3.743433112,1.77629417,-0.001503194,0.239489074,3000,1.274794245,4.811119541,0.264968316,Builtup Edge
0.000328418,-0.000240512,0.06084929,0.265796541,-0.009199951,0.243183851,0.059138385,0.00444065,0.83854169,-0.83505428,0.985254064,1.67359597,-0.000240512,0.243184072,3000,1.271096747,4.382966384,0.290008327,Builtup Edge
0.000745704,0.001683577,-0.27298,0.212665367,0.018751879,0.269522676,0.072642473,0.004921609,0.96601254,-0.79549021,2.237113219,1.76150275,0.001683577,0.269523707,3000,1.283461925,4.600115985,0.279006427,Builtup Edge
-0.000100053,0.005712137,-0.12422395,0.096706981,-0.028766622,0.246061012,0.060546022,0.004493188,0.80487013,-0.78635079,-0.300157798,1.59122092,0.005712137,0.246061032,3000,1.276830669,4.176536435,0.305715199,Builtup Edge
-0.000195616,0.000180384,-0.15440808,0.345211111,-0.006641936,0.246719736,0.060870628,0.004505216,0.87113094,-0.91442293,-0.586847402,1.78555387,0.000180384,0.246719813,3000,1.28345111,4.756882345,0.269809303,Builtup Edge
0.000920195,0.002886132,-0.15561064,0.453630387,-0.016812938,0.247985092,0.061496606,0.004528322,0.87485886,-0.89434022,2.76058546,1.76919908,0.002886132,0.247986799,3000,1.287510292,4.643280368,0.277284633,Builtup Edge
-0.001035039,0.007335587,0.015993983,0.113732233,-0.088369455,0.250849408,0.062925426,0.004580626,0.82002234,-0.8496052,-3.105117257,1.66962754,0.007335587,0.250851544,3000,1.267905868,4.294250709,0.295256601,Builtup Edge
0.003930591,0.005471626,-0.069868453,0.102146472,-0.125790757,0.256584874,0.065835798,0.004685358,0.86139023,-0.83048457,11.79177397,1.6918748,0.005471626,0.256614978,3000,1.270806958,4.265770862,0.297907928,Builtup Edge
-0.001585088,0.003547537,-0.14346483,0.567074904,-0.032435534,0.224327742,0.050322936,0.004096328,0.87077016,-0.89313769,-4.755263774,1.76390785,0.003547537,0.224333342,3000,1.296845157,5.163125892,0.251174421,Builtup Edge
-0.001540593,-0.001022172,-0.049665526,0.397839754,0.029657534,0.232740155,0.05416798,0.004249943,0.85381413,-0.7449829,-4.621780442,1.59879703,-0.001022172,0.232745254,3000,1.293700358,4.745873991,0.272594755,Builtup Edge
-0.001509127,0.004088688,-0.090191633,0.292202754,-0.113606877,0.247903823,0.061456305,0.004526838,0.79104078,-0.85056722,-4.527379826,1.641608,0.004088688,0.247908416,3000,1.278126939,4.385219727,0.291462462,Builtup Edge
0.00276287,0.006553926,-0.018038327,0.064823822,-0.038803095,0.257356396,0.066232315,0.004699447,0.95001853,-0.91754955,8.28861118,1.86756808,0.006553926,0.257371226,3000,1.262047912,4.658519605,0.270911796,Builtup Edge
-0.001258634,-0.006493798,-0.093198024,0.683951103,-0.08003172,0.234322895,0.054907219,0.004278844,0.8036676,-1.0925213,-3.775902624,1.8961889,-0.006493798,0.234326275,3000,1.293356708,6.030137903,0.214482111,Builtup Edge
0.000133283,-0.004449454,-0.046659138,-0.117439681,-0.006767901,0.228894071,0.052392496,0.004179712,0.68629819,-0.73488146,0.399849934,1.42117965,-0.004449454,0.22889411,3000,1.24630605,4.001357705,0.311470791,Builtup Edge
-0.001536144,0.001803833,-0.16102213,0.571512653,-0.136941204,0.238534618,0.056898764,0.004355752,0.82423127,-0.89301741,-4.608431712,1.71724868,0.001803833,0.238539564,3000,1.297028402,4.855668072,0.267116364,Builtup Edge
0.003735096,0.002465238,-0.20094696,0.082035403,-0.06436469,0.241237993,0.058195769,0.004405117,0.74149549,-0.89205539,11.20528887,1.63355088,0.002465238,0.241266906,3000,1.272588106,4.705241574,0.2704618,Builtup Edge
-0.000917469,-0.001142427,-0.023570081,0.338006348,-0.049598011,0.245247147,0.060146163,0.004478326,0.76482505,-0.8381809,-2.752407635,1.60300595,-0.001142427,0.245248864,3000,1.290277022,4.409747471,0.292596579,Builtup Edge
-0.000630339,-0.002465238,-0.19361137,0.391411995,-0.050067548,0.242777689,0.058941006,0.004433233,0.82254773,-0.90359992,-1.891016904,1.72614765,-0.002465238,0.242778507,3000,1.285531422,4.784633137,0.268679204,Builtup Edge
-0.002060979,-0.00348741,-0.11099584,0.194113119,-0.015887378,0.250222025,0.062611062,0.00456917,0.8523711,-0.81064242,-6.182936576,1.66301352,-0.00348741,0.250230513,3000,1.279596829,4.358746441,0.293569916,Builtup Edge
0.000879349,0.004088688,-0.12795186,0.17632282,-0.093225464,0.238218449,0.056748029,0.004349979,0.73740679,-0.76927453,2.638045679,1.50668132,0.004088688,0.238220072,3000,1.27612968,4.120954427,0.309668477,Builtup Edge
-0.001187804,-0.000661406,-0.11881245,0.424851741,0.055189678,0.230941622,0.053334033,0.004217101,0.81172472,-0.74257779,-3.563411247,1.55430251,-0.000661406,0.230944677,3000,1.296775261,4.55790777,0.28451108,Builtup Edge
-0.000944928,-6.01E-05,0.027298002,0.304214617,-0.016660622,0.089189283,0.007954728,0.001628638,0.31194279,-0.32324681,-2.83478319,0.6351896,-6.01E-05,0.089194289,3000,1.282839261,4.64910596,0.275932464,All Wear
0.00070137,0.001262683,-0.017076284,0.126841641,-0.021053128,0.09478852,0.008984864,0.001730882,0.32372785,-0.3165125,2.104110814,0.64024035,0.001262683,0.094791115,3000,1.277237526,4.361984341,0.292811121,All Wear
0.000469317,0.004689965,0.005291243,0.17313753,-0.084627676,0.094343042,0.008900609,0.001722748,0.31735429,-0.34621561,1.407951489,0.6635699,0.004689965,0.094344209,3000,1.274662965,4.677639689,0.272501315,All Wear
0.001401939,0.004449454,-0.028260045,0.324955132,-0.117479655,0.086823469,0.007538315,0.001585437,0.31723404,-0.32865831,4.205816283,0.64589235,0.004449454,0.086834787,3000,1.276097475,4.829862006,0.264209924,All Wear
0.001317239,0.001863961,-0.027298002,0.166919224,-0.033901882,0.085415661,0.007295835,0.001559729,0.27261925,-0.32877856,3.95171618,0.60139781,0.001863961,0.085425817,3000,1.271965195,4.895415681,0.259827822,All Wear
-0.000293624,0.002284855,-0.090552405,0.299315186,-0.147431266,0.090694703,0.008225529,0.001656127,0.35367146,-0.36581728,-0.880871651,0.71948874,0.002284855,0.090695179,3000,1.275709773,5.145551137,0.247924807,All Wear
-0.001913626,-0.001563322,0.047500927,0.308820034,-0.144860076,0.086733674,0.00752273,0.001583797,0.29330319,-0.33346853,-5.740877836,0.62677172,-0.001563322,0.086754782,3000,1.275534126,4.902905408,0.260158828,All Wear
-0.002015202,-0.001142427,0.011183763,0.326262956,-0.016573307,0.0866875,0.007514723,0.001582954,0.31603149,-0.36064628,-6.045605397,0.67667777,-0.001142427,0.08671092,3000,1.272887727,5.294168503,0.240432039,All Wear
-0.000566724,0,0.008297631,0.382009916,-0.059715255,0.092520031,0.008559956,0.001689459,0.3249304,-0.3678616,-1.700172298,0.692792,0,0.092521767,3000,1.283022662,5.101229519,0.251512436,All Wear
0.00027767,0.00240511,-0.015753472,0.056084158,-0.068288213,0.095351235,0.009091858,0.001741158,0.30340466,-0.2965501,0.833009929,0.59995476,0.00240511,0.095351639,3000,1.26300974,4.018840634,0.314272163,All Wear
0.000477976,0.002886132,-0.073235609,0.239420549,-0.073098951,0.094934983,0.009012651,0.001733557,0.32589245,-0.35319045,1.433926634,0.6790829,0.002886132,0.094936186,3000,1.268474842,4.719098364,0.268796017,All Wear
-0.001749357,-0.000240511,-0.026696723,0.120555797,-0.128240239,0.089388347,0.007990277,0.001632273,0.27346104,-0.31482893,-5.24807081,0.58828997,-0.000240511,0.089405463,3000,1.26566124,4.456850413,0.28398109,All Wear
-0.001058689,0.0010823,-0.001563322,0.246164298,-0.139027504,0.093249389,0.008695449,0.001702777,0.32216451,-0.3238481,-3.176068226,0.64601261,0.0010823,0.093255399,3000,1.272093534,4.41760026,0.287960309,All Wear
-6.57E-05,-0.000781661,-0.016114239,0.350960899,-0.071368781,0.092537783,0.008563241,0.001689783,0.3281773,-0.38746327,-0.197098764,0.71564057,-0.000781661,0.092537807,3000,1.274554065,5.336660811,0.238829881,All Wear
-0.000168518,0.002465238,0.007576097,0.116950239,-0.063156636,0.091878867,0.008441726,0.001677751,0.32216451,-0.36930469,-0.50555424,0.6914692,0.002465238,0.091879021,3000,1.260204398,5.065349923,0.248789208,All Wear
0.000860989,0.000481022,-0.050507315,0.276622894,-0.077905065,0.089158039,0.007949156,0.001628067,0.35739937,-0.34765869,2.582967807,0.70505806,0.000481022,0.089162196,3000,1.275051678,5.110940359,0.249474967,All Wear
0.001349026,0.003066516,0.074678674,0.258724323,-0.075681776,0.090483494,0.008187263,0.00165227,0.32180375,-0.3697857,4.047079289,0.69158945,0.003066516,0.09049355,3000,1.26584277,5.172639995,0.2447189,All Wear
0.001522836,0.00240511,0.02224727,0.235019004,-0.025578466,0.098124797,0.009628476,0.001791804,0.40550157,-0.36954519,4.56850683,0.77504676,0.00240511,0.098136613,3000,1.269195739,5.244330839,0.242012905,All Wear
0.000886764,0.000360767,0.010943252,0.216943148,-0.031587769,0.096991289,0.00940731,0.001771106,0.3197594,-0.33815849,2.660292558,0.65791789,0.000360767,0.096995343,3000,1.274495307,4.44332065,0.286833971,All Wear
0.001656119,0.004208943,-0.053633958,0.471214408,-0.219699163,0.090377983,0.00816818,0.001650344,0.30436671,-0.34248769,4.968356242,0.6468544,0.004208943,0.090393155,3000,1.286210855,4.87328254,0.263931107,All Wear
6.44E-05,0.001984216,-0.095242366,0.302431645,-0.110492135,0.091199347,0.008317321,0.001665342,0.36605778,-0.39155194,0.193250511,0.75760972,0.001984216,0.09119937,3000,1.269736125,5.451437267,0.232917681,All Wear
-0.000994393,-0.000841789,-0.000841789,0.227590791,-0.034082638,0.094540827,0.008937968,0.001726359,0.33924079,-0.33202547,-2.983178562,0.67126626,-0.000841789,0.094546057,3000,1.267458101,4.547767532,0.278698964,All Wear
-0.001551577,0.00054115,-0.059766989,0.515537497,-0.114364624,0.09255474,0.00856638,0.001690092,0.36040577,-0.38481763,-4.654730092,0.7452234,0.00054115,0.092567744,3000,1.278449019,5.31469927,0.240549644,All Wear
-0.00169921,-0.001743705,-0.001924088,0.082131438,-0.056129404,0.090946628,0.008271289,0.001660727,0.32889882,-0.34801945,-5.097631116,0.67691827,-0.001743705,0.0909625,3000,1.256990956,4.809204915,0.261371885,All Wear
-0.000650262,-0.000721533,-0.051108591,0.456298195,0.006739946,0.092631082,0.008580517,0.001691486,0.44723025,-0.37399465,-1.950784723,0.8212249,-0.000721533,0.092633364,3000,1.276304985,6.161950421,0.207126786,All Wear
0.000761137,0.00240511,-0.038722277,0.113063574,-0.059042207,0.095272246,0.009076801,0.001739715,0.31506944,-0.33875978,2.283411748,0.65382922,0.00240511,0.095275286,3000,1.266144296,4.50188899,0.281247338,All Wear
